HP:0100187	Pseudoepiphysis of the middle phalanx of the 4th toe				HP:0100073|HP:0100095	
HP:0100188	Small epiphysis of the middle phalanx of the 4th toe				HP:0100074|HP:0100095	
HP:0100189	Stippling of the epiphysis of the middle phalanx of the 4th toe				HP:0100075|HP:0100095	
HP:0100190	Triangular epiphysis of the middle phalanx of the 4th toe				HP:0100076|HP:0100095	
HP:0100191	Absent epiphysis of the proximal phalanx of the 4th toe				HP:0100066|HP:0100096	
HP:0100192	Bracket epiphysis of the proximal phalanx of the 4th toe				HP:0100067|HP:0100096	
HP:0100193	Cone-shaped epiphysis of the proximal phalanx of the 4th toe				HP:0100068|HP:0100096	
HP:0100194	Enlarged epiphysis of the proximal phalanx of the 4th toe				HP:0100069|HP:0100096	
HP:0100195	Fragmentation of the epiphysis of the proximal phalanx of the 4th toe				HP:0100070|HP:0100096	
HP:0100196	Irregular epiphysis of the proximal phalanx of the 4th toe				HP:0100071|HP:0100096	
HP:0100197	Ivory epiphysis of the proximal phalanx of the 4th toe				HP:0100072|HP:0100096	
HP:0100198	Pseudoepiphysis of the proximal phalanx of the 4th toe				HP:0100073|HP:0100096	
HP:0100199	Small epiphysis of the proximal phalanx of the 4th toe				HP:0100074|HP:0100096	
HP:0100200	Stippling of the epiphysis of the proximal phalanx of the 4th toe				HP:0100075|HP:0100096	
HP:0100201	Triangular epiphysis of the proximal phalanx of the 4th toe				HP:0100076|HP:0100096	
HP:0100202	Absent epiphysis of the distal phalanx of the 5th toe				HP:0100077|HP:0100097	
HP:0100203	Bracket epiphysis of the distal phalanx of the 5th toe				HP:0100078|HP:0100097	
HP:0100204	Cone-shaped epiphysis of the distal phalanx of the 5th toe				HP:0100079|HP:0100097	
HP:0100205	Enlarged epiphysis of the distal phalanx of the 5th toe				HP:0100080|HP:0100097	
HP:0100206	Fragmentation of the epiphysis of the distal phalanx of the 5th toe				HP:0100081|HP:0100097	
HP:0100207	Irregular epiphysis of the distal phalanx of the 5th toe				HP:0100082|HP:0100097	
HP:0100208	Ivory epiphysis of the distal phalanx of the 5th toe				HP:0100083|HP:0100097	
HP:0100209	Pseudoepiphysis of the distal phalanx of the 5th toe				HP:0100084|HP:0100097	
HP:0100210	Small epiphysis of the distal phalanx of the 5th toe				HP:0100085|HP:0100097	
HP:0100211	Stippling of the epiphysis of the distal phalanx of the 5th toe				HP:0100086|HP:0100097	
HP:0100212	Triangular epiphysis of the distal phalanx of the 5th toe				HP:0100087|HP:0100097	
HP:0100213	Absent epiphysis of the middle phalanx of the 5th toe				HP:0100077|HP:0100098	
HP:0100214	Bracket epiphysis of the middle phalanx of the 5th toe				HP:0100078|HP:0100098	
HP:0100215	Cone-shaped epiphysis of the middle phalanx of the 5th toe				HP:0100079|HP:0100098	
HP:0100216	Enlarged epiphysis of the middle phalanx of the 5th toe				HP:0100080|HP:0100098	
HP:0100217	Fragmentation of the epiphysis of the middle phalanx of the 5th toe				HP:0100081|HP:0100098	
HP:0100218	Irregular epiphysis of the middle phalanx of the 5th toe				HP:0100082|HP:0100098	
HP:0100219	Ivory epiphysis of the middle phalanx of the 5th toe				HP:0100083|HP:0100098	
HP:0100220	Pseudoepiphysis of the middle phalanx of the 5th toe				HP:0100084|HP:0100098	
HP:0100221	Small epiphysis of the middle phalanx of the 5th toe				HP:0100085|HP:0100098	
HP:0100222	Stippling of the epiphysis of the middle phalanx of the 5th toe				HP:0100086|HP:0100098	
HP:0100223	Triangular epiphysis of the middle phalanx of the 5th toe				HP:0100087|HP:0100098	
HP:0100224	Absent epiphysis of the proximal phalanx of the 5th toe				HP:0100077|HP:0100099	
HP:0100225	Bracket epiphysis of the proximal phalanx of the 5th toe				HP:0100078|HP:0100099	
HP:0100226	Cone-shaped epiphysis of the proximal phalanx of the 5th toe				HP:0100079|HP:0100099	
HP:0100227	Enlarged epiphysis of the proximal phalanx of the 5th toe				HP:0100080|HP:0100099	
HP:0100228	Fragmentation of the epiphysis of the proximal phalanx of the 5th toe				HP:0100081|HP:0100099	
HP:0100229	Irregular epiphysis of the proximal phalanx of the 5th toe				HP:0100082|HP:0100099	
HP:0100230	Ivory epiphysis of the proximal phalanx of the 5th toe				HP:0100083|HP:0100099	
HP:0100231	Pseudoepiphysis of the proximal phalanx of the 5th toe				HP:0100084|HP:0100099	
HP:0100232	Small epiphysis of the proximal phalanx of the 5th toe				HP:0100085|HP:0100099	
HP:0100233	Stippling of the epiphysis of the proximal phalanx of the 5th toe				HP:0100086|HP:0100099	
HP:0100234	Triangular epiphysis of the proximal phalanx of the 5th toe				HP:0100087|HP:0100099	
HP:0100235	Synostosis involving bones of the toes				HP:0009140|HP:0100262	
HP:0100237	Proximal symphalangism (feet)				HP:0010179|HP:0100235|HP:0100264	
HP:0100238	Synostosis involving bones of the upper limbs				HP:0009810|HP:0100240	
HP:0100240	Synostosis of joints				HP:0011729	
HP:0100241	Ectopic respiratory mucosa				HP:0002973|HP:0012253	
HP:0100242	Sarcoma				HP:0011792	Sarcoma
HP:0100243	Leiomyosarcoma				HP:0100242	Leiomyosarcoma
HP:0100244	Fibrosarcoma				HP:0100242	Fibrosarcoma
HP:0100245	Desmoid tumors				HP:0007378|HP:0010614|HP:0100244	
HP:0100246	Osteoma				HP:0010622	Osteoma
HP:0100247	Recurrent singultus	Recurrent hiccough|Recurrent hiccup|Recurrent synchronous diaphragmatic flutter	HICCUPS|Hiccup		HP:0000775	
HP:0100248	Hemiballismus				HP:0002134|HP:0004305	
HP:0100249	Calcification of muscles	Skeletal muscle calcinosis			HP:0003011|HP:0010766	
HP:0100250	Meningeal calcification				HP:0002514|HP:0010651	
HP:0100251	Lipomas of the central neryous system				HP:0001012|HP:0100835	
HP:0100252	Diaphyseal dysplasia				HP:0000940|HP:0002652	
HP:0100253	Abnormality of the medullary cavity of the long bones	Abnormality of the marrow cavity of the long bones			HP:0000940|HP:0011314	
HP:0100254	Stenosis of the medullary cavity of the long bones				HP:0100253	
HP:0100255	Metaphyseal dysplasia			HP:0000948|HP:0005002|HP:0005636|HP:0005704|HP:0006427	HP:0000944|HP:0002652	
HP:0100256	Senile plaques	Braindruse|Neuritic plaques|Senile druse			HP:0007367	Plaque, Amyloid
HP:0100257	Ectrodactyly				HP:0002813	
HP:0100258	Preaxial polydactyly	Polydactyly, preaxial			HP:0010442	
HP:0100259	Postaxial polydactyly	Postaxial hexadactyly		HP:0005808	HP:0010442	
HP:0100260	Mesoaxial polydactyly	Central polydactyly|Intercalary polydactyly	Insertional polydactyly		HP:0010442	
HP:0100261	Abnormal tendon morphology	Abnormality of the sinew			HP:0011842	
HP:0100262	Synostosis involving digits				HP:0100240	
HP:0100263	Distal symphalangism				HP:0100262	
HP:0100264	Proximal symphalangism				HP:0100262	
HP:0100265	Synostosis of metacarpals/metatarsals				HP:0100240	
HP:0100266	Synostosis of carpals/tarsals	Carpal and tarsal fusions|Coalescence of carpal and tarsal bones|Fusion of carpal and tarsal bones		HP:0005666|HP:0005675|HP:0005823	HP:0100240	
HP:0100267	Lip pit				HP:0000159|HP:0100276	
HP:0100268	Upper lip pit				HP:0000177|HP:0100269	
HP:0100269	Paramedian lip pit				HP:0100267	
HP:0100270	Abnormality of dorsoventral patterning of the limbs				HP:0001155|HP:0001760	
HP:0100271	Hyponasal speech				HP:0001608	
HP:0100272	Branchial sinus				HP:0009794	
HP:0100273	Neoplasm of the colon				HP:0100834	colonic neoplasms
HP:0100274	Gustatory lacrimation				HP:0000632|HP:0001291	
HP:0100275	Diffuse cerebellar atrophy			HP:0006928	HP:0001272	
HP:0100276	Skin pit		Skin pits		HP:0011355	
HP:0100277	Periauricular skin pits				HP:0000383|HP:0100276	
HP:0100279	Ulcerative colitis	Colitis ulcerosa			HP:0100281	Colitis, Ulcerative
HP:0100280	Crohn's disease	Granulomatous enteritis and colitis|Morbus Crohn			HP:0100281	
HP:0100281	Chronic colitis				HP:0002583	
HP:0100282	Acute colitis				HP:0002583	
HP:0100283	EMG: continuous motor unit activity at rest				HP:0003457	
HP:0100284	EMG: myotonic discharges				HP:0003457	
HP:0100285	EMG: impaired neuromuscular transmission				HP:0003457	
HP:0100287	EMG: slow motor conduction				HP:0003457	
HP:0100288	EMG: myokymic discharges				HP:0002411|HP:0003457	
HP:0100289	Abnormality of pattern reversal visual evoked potentials				HP:0000649	
HP:0100290	Abnormality of peripheral somatosensory evoked potentials				HP:0007377	
HP:0100291	Abnormality of central somatosensory evoked potentials				HP:0007377	
HP:0100292	Amyloidosis of peripheral nerves				HP:0011034|HP:0045010	
HP:0100293	Muscle fiber hypertrophy	Muscle fibre hypertrophy			HP:0004303	
HP:0100295	Muscle fiber atrophy	Muscle fibre atrophy		HP:0100294	HP:0004303	
HP:0100296	Perifascicular muscle fiber atrophy				HP:0004303	
HP:0100297	Increased endomysial connective tissue				HP:0004303	
HP:0100298	Motheaten muscle fibers				HP:0004303	
HP:0100299	Muscle fiber inclusion bodies				HP:0004303	
HP:0100300	Desmin bodies				HP:0100303	
HP:0100301	Muscle fiber tubular inclusions	Muscle fiber tubular aggregates			HP:0100303	
HP:0100302	Muscle fiber tubuloreticular inclusions	Muscle fiber tubuloreticular aggregates			HP:0100303	
HP:0100303	Muscle fiber cytoplasmatic inclusion bodies			HP:0003790	HP:0100299	
HP:0100304	Muscle fiber intranuclear inclusion bodies				HP:0100299	
HP:0100305	Ring fibers				HP:0004303	
HP:0100306	Muscle fiber hyaline bodies				HP:0100303	
HP:0100307	Cerebellar hemisphere hypoplasia				HP:0001321	
HP:0100308	Cerebral cortical hemiatrophy				HP:0002120	
HP:0100309	Subdural hemorrhage	Subdural haematoma			HP:0002170	
HP:0100310	Epidural hemorrhage	Epidural haematoma|Epidural hematoma|Extradural haematoma|Extradural hematoma			HP:0002170	
HP:0100311	Cerebral ventricular adhesions				HP:0002118	
HP:0100312	Cerebral germinoma				HP:0100620|HP:0100835|HP:0100836	
HP:0100313	Cerebral granulomatosis				HP:0002060|HP:0002955	
HP:0100314	Cerebral inclusion bodies				HP:0002060	
HP:0100315	Lewy bodies		Lewy body diesase		HP:0100314	Lewy Bodies
HP:0100316	Hirano bodies				HP:0100314	
HP:0100317	Agyrophilic inclusion bodies	Pick inclusion bodies			HP:0100314	
HP:0100318	Lafora bodies				HP:0100314	
HP:0100319	Cerebral hyaline bodies	Cerebral colloid bodies			HP:0100314	
HP:0100320	Rosenthal fibres				HP:0100314	
HP:0100321	Abnormality of the dentate nucleus				HP:0001317	
HP:0100322	Aplasia of the pyramidal tract				HP:0007363	
HP:0100323	Juvenile aseptic necrosis		Aseptic epiphyseal necrosis		HP:0010885	
HP:0100324	Scleroderma	Progressive systemic scleroderma|Pseudoscleroderma		HP:0001594|HP:0007426	HP:0001072	
HP:0100326	Immunologic hypersensitivity				HP:0010978	
HP:0100327	Cow milk allergy				HP:0012393	
HP:0100328	Carpometacarpal synostosis				HP:0009701|HP:0009702	
HP:0100329	Tarsometatarsal synostosis				HP:0001440|HP:0008368	
HP:0100333	Unilateral cleft lip			HP:0100331	HP:0100335	
HP:0100334	Unilateral cleft palate				HP:0100338	
HP:0100335	Non-midline cleft lip	Non-midline cleft of the upper lip		HP:0010283|HP:0100332	HP:0000204	
HP:0100336	Bilateral cleft lip				HP:0100335	
HP:0100337	Bilateral cleft palate				HP:0100338	
HP:0100338	Non-midline cleft palate				HP:0000175	
HP:0100339	Abnormality of the os naviculare pedis				HP:0001850	
HP:0100340	Fibular deviation of the 4th toe				HP:0010338	
HP:0100341	Tibial deviation of the 4th toe				HP:0010338	
HP:0100342	Fibular deviation of the 3rd toe				HP:0010332	
HP:0100343	Tibial deviation of the 3rd toe				HP:0010332	
HP:0100344	Fibular deviation of the 2nd toe				HP:0010326	
HP:0100345	Tibial deviation of the 2nd toe				HP:0010326	
HP:0100346	Fibular deviation of the 5th toe				HP:0010344	
HP:0100347	Tibial deviation of the 5th toe				HP:0010344	
HP:0100348	Contracture of the proximal interphalangeal joint of the 2nd toe	Camptodactyly of the 2nd toe|Camptodactyly of the second toe			HP:0001836|HP:0010327	
HP:0100349	Contracture of the proximal interphalangeal joint of the 3rd toe	Camptodactyly of the 3rd toe			HP:0001836|HP:0010333	
HP:0100350	Contracture of the proximal interphalangeal joint of the 4th toe	Camptodactyly of the 4th toe|Camptodactyly of the fourth toe			HP:0001836|HP:0010339	
HP:0100351	Contractures of the proximal interphalangeal joint of the 5th toe	Camptodactyly of the 5th toe|Camptodactyly of the fifth toe			HP:0001836|HP:0010345	
HP:0100352	Contracture of the distal interphalangeal joint of the 2nd toe	Contracture of the distal interphalangeal joint of the second toe			HP:0010327	
HP:0100353	Contracture of the distal interphalangeal joint of the 3rd toe				HP:0010333	
HP:0100354	Contracture of the distal interphalangeal joint of the 4th toe				HP:0010339	
HP:0100355	Contractures of the distal interphalangeal joint of the 5th toe				HP:0010345	
HP:0100356	Contracture of the metatarsophalangeal joint of the 2nd toe				HP:0010327	
HP:0100357	Contracture of the metatarsophalangeal joint of the 3rd toe				HP:0010333	
HP:0100358	Contracture of the metatarsophalangeal joint of the 4th toe				HP:0010339	
HP:0100359	Contracture of the metatarsophalangeal joint of the 5th toe				HP:0010345	
HP:0100360	Contractures of the joints of the upper limbs				HP:0003121	
HP:0100362	Aplasia of the phalanges of the 3rd toe				HP:0010331|HP:0010359|HP:0010745	
HP:0100363	Aplasia of the phalanges of the 4th toe				HP:0010337|HP:0010371|HP:0010745	
HP:0100364	Aplasia of the phalanges of the 5th toe				HP:0010343|HP:0010383|HP:0010745	
HP:0100366	Short phalanx of the 3rd toe	Hypoplastic/small phalanges of the 3rd toe|Short phalanx of the third toe			HP:0010331|HP:0010359|HP:0010746	
HP:0100367	Short phalanx of the 4th toe	Hypoplastic/small phalanges of the 4th toe|Short phalanx of the fourth toe			HP:0010337|HP:0010371|HP:0010746	
HP:0100368	Short phalanx of the 5th toe	Hypoplastic/small phalanges of the 5th toe|Short phalanx of the fifth toe			HP:0010343|HP:0010383|HP:0010746	
HP:0100369	Aplasia/Hypoplasia of the distal phalanx of the 3rd toe				HP:0010185|HP:0010331|HP:0010359|HP:0010368	
HP:0100370	Aplasia/Hypoplasia of the distal phalanx of the 4th toe				HP:0010185|HP:0010337|HP:0010371|HP:0010380	
HP:0100371	Aplasia/Hypoplasia of the distal phalanx of the 5th toe				HP:0010185|HP:0010343|HP:0010383|HP:0010392	
HP:0100372	Aplasia/Hypoplasia of the middle phalanx of the 3rd toe				HP:0010194|HP:0010331|HP:0010359|HP:0010369	
HP:0100373	Aplasia/Hypoplasia of the middle phalanx of the 4th toe				HP:0010194|HP:0010337|HP:0010371|HP:0010381	
HP:0100374	Aplasia/Hypoplasia of the middle phalanx of the 5th toe				HP:0010194|HP:0010343|HP:0010383|HP:0010393	
HP:0100375	Aplasia/hypoplasia of the proximal phalanx of the 3rd toe				HP:0010203|HP:0010331|HP:0010359|HP:0010370	
HP:0100376	Aplasia/hypoplasia of the proximal phalanx of the 4th toe				HP:0010203|HP:0010337|HP:0010371|HP:0010382	
HP:0100377	Aplasia/hypoplasia of the proximal phalanx of the 5th toe				HP:0010203|HP:0010343|HP:0010383|HP:0010394	
HP:0100378	Absent distal phalanx of the 3rd toe	Absent distal phalanx of the third toe|Aplasia of the distal phalanx of the 3rd toe			HP:0010645|HP:0100362|HP:0100369	
HP:0100379	Aplasia of the distal phalanx of the 4th toe				HP:0010645|HP:0100363|HP:0100370	
HP:0100380	Aplasia of the distal phalanx of the 5th toe				HP:0010645|HP:0100364|HP:0100371	
HP:0100381	Absent middle phalanx of the 3rd toe	Absent middle phalanx of the third toe|Aplasia of the middle phalanx of the 3rd toe			HP:0100362|HP:0100372|HP:0100387	
HP:0100382	Aplasia of the middle phalanx of the 4th toe				HP:0100363|HP:0100373|HP:0100387	
HP:0100383	Aplasia of the middle phalanx of the 5th toe				HP:0100364|HP:0100374|HP:0100387	
HP:0100384	Absent proximal phalanx of the 3rd toe	Aplasia of the proximal phalanx of the 3rd toe			HP:0100362|HP:0100375|HP:0100388	
HP:0100385	Aplasia of the proximal phalanx of the 4th toe				HP:0100363|HP:0100376|HP:0100388	
HP:0100386	Aplasia of the proximal phalanx of the 5th toe				HP:0100364|HP:0100377|HP:0100388	
HP:0100387	Aplasia of the middle phalanges of the toes				HP:0010745	
HP:0100388	Aplasia of the proximal phalanges of the toes				HP:0010745	
HP:0100389	Short distal phalanx of the 3rd toe	Hypoplastic/small distal phalanx of the 3rd toe|Short distal phalanx of the third toe			HP:0100366|HP:0100369	
HP:0100390	Short distal phalanx of the 4th toe	Hypoplastic/small distal phalanx of the 4th toe|Short distal phalanx of the fourth toe			HP:0100367|HP:0100370	
HP:0100391	Short distal phalanx of the 5th toe	Hypoplastic/small distal phalanx of the 5th toe|Short distal phalanx of the fifth toe			HP:0100368|HP:0100371	
HP:0100392	Short middle phalanx of the 3rd toe	Hypoplastic/small middle phalanx of the 3rd toe|Short middle phalanx of the third toe			HP:0100366|HP:0100372	
HP:0100393	Short middle phalanx of the 4th toe	Hypoplastic/small middle phalanx of the 4th toe|Short middle phalanx of the fourth toe			HP:0100367|HP:0100373	
HP:0100394	Short middle phalanx of the 5th toe	Hypoplastic/small middle phalanx of the 5th toe|Short middle phalanx of the fifth toe			HP:0100368|HP:0100374	
HP:0100395	Short proximal phalanx of the 3rd toe	Hypoplastic/small proximal phalanx of the 3rd toe|Short proximal phalanx of the third toe			HP:0100366|HP:0100375	
HP:0100396	Short proximal phalanx of the 4th toe	Hypoplastic/small proximal phalanx of the 4th toe|Short fourth toe proximal phalanx|Short proximal phalanx of the fourth toe		HP:0005628	HP:0100367|HP:0100376	
HP:0100397	Short proximal phalanx of the 5th toe	Hypoplastic/small proximal phalanx of the 5th toe|Short proximal phalanx of the fifth toe			HP:0100368|HP:0100377	
HP:0100398	Duplication of the distal phalanx of the 3rd toe	Duplication of the distal phalanx of the third toe|Partial/complete duplication of the distal phalanx of the 3rd toe			HP:0010367|HP:0010368	
HP:0100399	Duplication of the distal phalanx of the 4th toe	Duplication of the distal phalanx of the fourth toe|Partial/complete duplication of the distal phalanx of the 4th toe			HP:0010379|HP:0010380	
HP:0100400	Duplication of the distal phalanx of the 5th toe	Duplication of the distal phalanx of the fifth toe|Partial/complete duplication of the distal phalanx of the 5th toe			HP:0010391|HP:0010392	
HP:0100401	Duplication of the middle phalanx of the 3rd toe	Duplication of the middle phalanx of the third toe|Partial/complete duplication of the middle phalanx of the 3rd toe			HP:0010202|HP:0010367|HP:0010369	
HP:0100402	Duplication of the middle phalanx of the 4th toe	Duplication of the middle phalanx of the fourth toe|Partial/complete duplication of the middle phalanx of the 4th toe			HP:0010379|HP:0010381	
HP:0100403	Duplication of the middle phalanx of the 5th toe	Duplication of the middle phalanx of the fifth toe|Partial/complete duplication of the middle phalanx of the 5th toe			HP:0010202|HP:0010391|HP:0010393	
HP:0100404	Duplication of the proximal phalanx of the 3rd toe	Duplication of the proximal phalanx of the third toe|Partial/complete duplication of the proximal phalanx of the 3rd toe			HP:0010211|HP:0010367|HP:0010370	
HP:0100405	Duplication of the proximal phalanx of the 4th toe	Duplication of the proximal phalanx of the fourth toe|Partial/complete duplication of the proximal phalanx of the 4th toe			HP:0010211|HP:0010379|HP:0010382	
HP:0100406	Duplication of the proximal phalanx of the 5th toe	Duplication of the proximal phalanx of the fifth toe|Partial/complete duplication of the proximal phalanx of the 5th toe			HP:0010391|HP:0010394	
HP:0100407	Complete duplication of the distal phalanx of the 3rd toe	Complete duplication of the distal phalanx of the third toe			HP:0100398	
HP:0100408	Complete duplication of the distal phalanx of the 4th toe	Complete duplication of the distal phalanx of the fourth toe			HP:0100399	
HP:0100409	Complete duplication of the distal phalanx of the 5th toe	Complete duplication of the distal phalanx of the fifth toe			HP:0100400	
HP:0100410	Complete duplication of the middle phalanx of the 3rd toe	Complete duplication of the middle phalanx of the third toe			HP:0100401	
HP:0100411	Complete duplication of the middle phalanx of the 4th toe	Complete duplication of the middle phalanx of the fourth toe			HP:0100402	
HP:0100412	Complete duplication of the middle phalanx of the 5th toe	Complete duplication of the middle phalanx of the fifth toe			HP:0100403	
HP:0100413	Complete duplication of the proximal phalanx of the 3rd toe				HP:0100404	
HP:0100414	Complete duplication of the proximal phalanx of the 4th toe				HP:0100405	
HP:0100415	Complete duplication of the proximal phalanx of the 5th toe	Complete duplication of the proximal phalanx of the fifth toe			HP:0100406	
HP:0100416	Partial duplication of the distal phalanx of the 3rd toe	Partial duplication of the distal phalanx of the third toe			HP:0100398	
HP:0100417	Partial duplication of the distal phalanx of the 4th toe	Partial duplication of the distal phalanx of the fourth toe			HP:0100399	
HP:0100418	Partial duplication of the distal phalanx of the 5th toe	Partial duplication of the distal phalanx of the fifth toe			HP:0100400	
HP:0100419	Partial duplication of the middle phalanx of the 3rd toe	Partial duplication of the middle phalanx of the third toe			HP:0100401	
HP:0100420	Partial duplication of the middle phalanx of the 4th toe	Partial duplication of the middle phalanx of the fourth toe			HP:0100402	
HP:0100421	Partial duplication of the middle phalanx of the 5th toe	Partial duplication of the middle phalanx of the fifth toe			HP:0100403	
HP:0100422	Partial duplication of the proximal phalanx of the 3rd toe	Partial duplication of the proximal phalanx of the third toe			HP:0100404	
HP:0100423	Partial duplication of the proximal phalanx of the 4th toe				HP:0100405	
HP:0100424	Partial duplication of the proximal phalanx of the 5th toe	Partial duplication of the proximal phalanx of the fifth toe			HP:0100406	
HP:0100425	Broad middle phalanx of the 3rd toe				HP:0010195|HP:0010360|HP:0010369	
HP:0100426	Broad middle phalanx of the 4th toe				HP:0010195|HP:0010372|HP:0010381	
HP:0100427	Broad middle phalanx of the 5th toe				HP:0010195|HP:0010384|HP:0010393	
HP:0100428	Broad proximal phalanx of the 3rd toe				HP:0010204|HP:0010360|HP:0010370	
HP:0100429	Broad proximal phalanx of the 4th toe				HP:0010204|HP:0010372|HP:0010382	
HP:0100430	Broad proximal phalanx of the 5th toe				HP:0010204|HP:0010384|HP:0010394	
HP:0100431	Broad distal phalanx of the 3rd toe				HP:0010186|HP:0010360|HP:0010368	
HP:0100432	Broad distal phalanx of the 4th toe				HP:0010186|HP:0010372|HP:0010380	
HP:0100433	Broad distal phalanx of the 5th toe				HP:0010186|HP:0010384|HP:0010392	
HP:0100434	Bullet-shaped middle phalanx of the 3rd toe				HP:0010361	
HP:0100435	Bullet-shaped middle phalanx of the 4th toe				HP:0010373	
HP:0100436	Bullet-shaped middle phalanx of the 5th toe				HP:0010385	
HP:0100437	Bullet-shaped proximal phalanx of the 3rd toe				HP:0010205|HP:0010361	
HP:0100438	Bullet-shaped proximal phalanx of the 4th toe				HP:0010205|HP:0010373	
HP:0100439	Bullet-shaped proximal phalanx of the 5th toe				HP:0010205|HP:0010385	
HP:0100440	Bullet-shaped distal phalanx of the 3rd toe				HP:0010361	
HP:0100441	Bullet-shaped distal phalanx of the 4th toe				HP:0010373	
HP:0100442	Bullet-shaped distal phalanx of the 5th toe				HP:0010385	
HP:0100443	Curved middle phalanx of the 3rd toe				HP:0010197|HP:0010362|HP:0010369	
HP:0100444	Curved middle phalanx of the 4th toe				HP:0010197|HP:0010374|HP:0010381	
HP:0100445	Curved middle phalanx of the 5th toe				HP:0010197|HP:0010386|HP:0010393	
HP:0100446	Curved proximal phalanx of the 3rd toe				HP:0010206|HP:0010362|HP:0010370	
HP:0100447	Curved proximal phalanx of the 4th toe				HP:0010206|HP:0010374|HP:0010382	
HP:0100448	Curved proximal phalanx of the 5th toe				HP:0010206|HP:0010386|HP:0010394	
HP:0100449	Curved distal phalanx of the 3rd toe				HP:0010188|HP:0010362|HP:0010368	
HP:0100450	Curved distal phalanx of the 4th toe				HP:0010188|HP:0010374|HP:0010380	
HP:0100451	Curved distal phalanx of the 5th toe				HP:0010188|HP:0010386|HP:0010392	
HP:0100452	Osteolytic defects of the middle phalanx of the 3rd toe				HP:0010363	
HP:0100453	Osteolytic defects of the middle phalanx of the 4th toe				HP:0010375	
HP:0100454	Osteolytic defects of the middle phalanx of the 5th toe				HP:0010387	
HP:0100455	Osteolytic defects of the proximal phalanx of the 3rd toe				HP:0010363	
HP:0100456	Osteolytic defects of the proximal phalanx of the 4th toe				HP:0010375	
HP:0100457	Osteolytic defects of the proximal phalanx of the 5th toe				HP:0010387	
HP:0100458	Osteolytic defects of the distal phalanx of the 3rd toe				HP:0010363	
HP:0100459	Osteolytic defects of the distal phalanx of the 4th toe				HP:0010375	
HP:0100460	Osteolytic defects of the distal phalanx of the 5th toe				HP:0010387	
HP:0100461	Patchy sclerosis of the middle phalanx of the 3rd toe				HP:0010199|HP:0010364|HP:0100936	
HP:0100462	Patchy sclerosis of the middle phalanx of the 4th toe				HP:0010199|HP:0010376|HP:0100937	
HP:0100463	Patchy sclerosis of the middle phalanx of the 5th toe				HP:0010199|HP:0010388|HP:0100938	
HP:0100464	Patchy sclerosis of the proximal phalanx of the 3rd toe				HP:0010208|HP:0010364|HP:0100932	
HP:0100465	Patchy sclerosis of the proximal phalanx of the 4th toe				HP:0010208|HP:0010376|HP:0100933	
HP:0100466	Patchy sclerosis of the proximal phalanx of the 5th toe				HP:0010208|HP:0010388|HP:0100934	
HP:0100467	Patchy sclerosis of the distal phalanx of the 3rd toe				HP:0010190|HP:0010364|HP:0100940	
HP:0100468	Patchy sclerosis of the distal phalanx of the 4th toe				HP:0010190|HP:0010376|HP:0100941	
HP:0100469	Patchy sclerosis of the distal phalanx of the 5th toe				HP:0010190|HP:0010388|HP:0100942	
HP:0100470	Symphalangism affecting the middle phalanx of the 3rd toe				HP:0010365	
HP:0100471	Symphalangism affecting the middle phalanx of the 4th toe				HP:0010377	
HP:0100472	Symphalangism affecting the middle phalanx of the 5th toe				HP:0010389	
HP:0100473	Symphalangism affecting the proximal phalanx of the 3rd toe				HP:0010365	
HP:0100474	Symphalangism affecting the proximal phalanx of the 4th toe				HP:0010377	
HP:0100475	Symphalangism affecting the proximal phalanx of the 5th toe				HP:0010389	
HP:0100476	Symphalangism affecting the distal phalanx of the 3rd toe				HP:0001859|HP:0010365|HP:0100470	
HP:0100477	Symphalangism affecting the distal phalanx of the 4th toe				HP:0001859|HP:0010377|HP:0100471	
HP:0100478	Symphalangism affecting the distal phalanx of the 5th toe				HP:0001859|HP:0010389|HP:0100472	
HP:0100480	Proximal/middle symphalangism of 3rd toe	Symphalangism of the middle and proximal phalanges of the 3rd toe			HP:0010378|HP:0100237|HP:0100470|HP:0100473	
HP:0100481	Proximal/middle symphalangism of 4th toe	Symphalangism of the middle and proximal phalanges of the 4th toe			HP:0010390|HP:0100237|HP:0100471|HP:0100474	
HP:0100482	Proximal/middle symphalangism of 5th toe	Symphalangism of the middle and proximal phalanges of the 5th toe			HP:0010366|HP:0100237|HP:0100472|HP:0100475	
HP:0100483	Symphalangism of the proximal phalanx of the 2nd toe with the 2nd metatarsal				HP:0001440|HP:0010378|HP:0010401	
HP:0100484	Symphalangism of the proximal phalanx of the 3rd toe with the 3rd metatarsal				HP:0001440|HP:0010390|HP:0100473	
HP:0100485	Symphalangism of the proximal phalanx of the 4th toe with the 4th metatarsal				HP:0001440|HP:0010366|HP:0100474	
HP:0100486	Symphalangism of the proximal phalanx of the 5th toe with the 5th metatarsal				HP:0001440|HP:0010378|HP:0100475	
HP:0100487	Triangular shaped distal phalanx of the 5th toe				HP:0010390	
HP:0100488	Synostosis of the proximal phalanx of the hallux with the 1st metatarsal				HP:0001440|HP:0010073|HP:0010091|HP:0010209|HP:0100237	
HP:0100489	Proximal/middle symphalangism of 2nd toe	Symphalangism of the middle and proximal phalanges of the 2nd toe		HP:0100479	HP:0010366|HP:0010401|HP:0010410|HP:0100237	
